word,count
陳冠宇,1
和善,1
願將,1
交予,1
損及,1
法官,1
非經,1
電管,1
均屬,1
徵得,1
確已,1
反控,1
只告,1
楊岡儒,1
盜接,1
先用,1
竊盜罪,1
移送法辦,1
第號,1
皇辰,1
歐鄉,1
旗成,1
恆毅,1
朱崇琦,1
從手,1
MazdaSuzuki,1
株式會社,1
Pioneer,1
維生,1
幾倍,1
深諳,1
化跑,1
ROI,1
有容,1
AHCITROEN,1
BERLINGOVAN,1
類小,1
能效,1
AH,1
CITROEN,1
BERLINGO,1
VAN,1
消耗量,1
以晟大,1
HONDASUPER,1
因受,1
priusprius,1
霸榜,1
冠亞軍,1
只取,1
轎式,1
打純,1
GorillaGlass,1
單交,1
Hyperscreen,1
CrossAudi,1
WCOTY,1
EGMPElectricGlobal,1
雙規,1
可替,1
錦上添花,1
GAB,1
mmm,1
與車,1
高部份,1
距地,1
直噴,1
並提,1
的後軸,1
菁英,1
使用性,1
低矮,1
接縫,1
肩線,1
肌肉感,1
收束,1
拜著,1
之賜,1
小客,1
ehev,1
citroen,1
van,1
一覽表,1
細看,1
那類,1
廠小鵬,1
朋友圈,1
部委,1
交易所,1
聯交,1
港股,1
並已,1
恒生,1
吉林,1
聯席會,1
紅旗,1
華晨,1
大通,1
廠蔚來,1
李斌,1
斷供,1
李斌並,1
合肥,1
有賴於,1
清零才,1
alpha,1
rifter,1
ace,1
transit,1
connect,1
swift,1
ignis,1
kombi,1
esh,1
vito,1
tourer,1
tdi,1
tucson,1
golf,1
octavia,1
town,1
caravelle,1
maxi,1
gle,1
matic,1
tfsi,1
multivan,1
freest,1
mondeo,1
xdrived,1
traveller,1
設計獎,1
一並,1
Of,1
賠償費,1
蕭茲,1
德中,1
外長,1
Annalena,1
Baerbock,1
勞動,1
觸怒,1
海拉在,1
社民黨,1
克林,1
Lars,1
Klingbeil,1
明鏡,1
週刊,1
此點,1
搶救,1
不似,1
哈恩,1
Carl,1
Hahn,1
桑塔納,1
捷達,1
穩步,1
攻打,1
俄國,1
德商,1
生態系,1
舉行法,1
年租金,1
和鴻華,1
在輛,1
同比,1
基期,1
短供,1
趨穩,1
智造,1
協同,1
先導,1
llenstein,1
佈建,1
直供,1
記錄片,1
錢進,1
水溝,1
響還,1
EVIONIQ,1
IX,1
淨利潤,1
不詳,1
保命,1
有著落,1
WCOTYWorld,1
關廠,1
幾十億,1
辯論,1
援助,1
抵制,1
本納,1
Thorsten,1
Benner,1
事例,1
軍力,1
領土,1
覺悟,1
親中,1
局限,1
安徽,1
三廠,1
回春,1
展廳,1
百間,1
會起,1
當仁不讓,1
放膽,1
立足,1
盛大,1
給了,1
中國人,1
中國廠,1
從善如流,1
七萬輛,1
數億,1
強攻,1
兩萬輛,1
管理人,1
社交,1
ZoZoGo,1
Dunne,1
福斯車,1
隔空,1
沃爾夫,1
烏魯木齊,1
斯堡,1
前總理,1
引向,1
華盛頓,1
迪斯為,1
鐵幕,1
貧窮,1
控在,1
維吾爾人,1
拘留,1
六角鎖,1
天棚,1
吃水,1
草地,1
road,1
這又是,1
車開久,1
記錯,1
學歷,1
先自診,1
回傳,1
略知一二,1
準確度,1
查修,1
蠻常要,1
交上,1
數得,1
配股,1
有簽,1
給多少,1
講一個,1
趕車,1
用頂,1
我花,1
差同,1
人買台,1
千萬名車,1
off,1
查到,1
GTX,1
斯文,1
置身,1
遮陽板,1
升起,1
Touch,1
Command,1
撥打,1
Diamond,1
派對,1
講講,1
百翁,1
還又會,1
PLATFORM,1
藥秒,1
Me,1
其百,1
最大書出,1
科技部,1
真想,1
可產,1
億鎂,1
億鎂約,1
GLOBAL,1
妖魔鬼怪,1
喝喝,1
從天,1
走著,1
崇尚,1
Less,1
More,1
還只,1
鎖車,1
只解,1
側的門,1
開其,1
它門,1
整個人,1
車如,1
台路感,1
坑洞,1
還震,1
會灑,1
順滑,1
捷安特,1
前一,1
兩天開,1
半深,1
絲滑,1
點移,1
上癮,1
鑲金,1
大拇指,1
抓著,1
MPVSUV,1
奧粉,1
VOGUE,1
違和,1
離題,1
來台,1
有感而發,1
廢言,1
幾句,1
回推,1
擴展性,1
分工,1
揮動,1
行不通,1
軛式,1
我拿車,1
不壞,1
抓空,1
出乎意料,1
起新,1
時一,1
手肘,1
遮擋,1
降下,1
但後排,1
拉桿,1
駕控,1
英吋,1
調光,1
映射,1
單只,1
迴旋,1
鏢大燈,1
和諧,1
Tazuna,1
兩項,1
不以,1
York,1
異形,1
力矩,1
阻斷,1
凹凸不平,1
跟踪,1
Grip,1
變色,1
通透,1
內室,1
交相,1
私享,1
Teammate,1
bhp,1
壯舉,1
輕巧,1
鋼琴,1
油壓,1
但論,1
看不順眼,1
喊娘,1
税繳,1
掃空,1
初會,1
軸單,1
Opposites,1
雙幅式,1
規版,1
阿爾卑斯山,1
漲十萬,1
萬元接,1
街頭,1
數也,1
打著,1
是減,1
PM,1
吸好,1
吸滿,1
途經,1
無憂無慮,1
越野性,1
播放,1
輸出值,1
Countryman,1
催到,1
說完,1
Cox,1
獨強,1
何年何,1
lg,1
打特,1
下噴,1
superbike,1
motogp,1
水桶,1
瞇瞇,1
時其,1
厚實,1
多層式,1
尊貴,1
輕按,1
直得,1
xxmm,1
防側,1
略勝一籌,1
地步,1
訂單數,1
光環,1
嘗鮮者,1
AVS,1
kmJWLTC,1
目標值,1
eaxle,1
將高,1
直觀,1
靈敏,1
預測性,1
平衡感,1
可變,1
忠於,1
悉心,1
PieterNota,1
打磨,1
Signature,1
全長,1
全寬,1
全高,1
下定決心,1
搞起,1
迎頭趕上,1
宏大,1
一半新車,1
CRVHRV,1
逾張,1
東洋,1
自生,1
著前,1
ytkuang,1
Kaohsiung,1
市警局,1
獲贈,1
Apr,1
蘇福,1
自然人,1
撰稿人,1
主編,1
退回,1
財團,1
傍晚,1
利器,1
贈車,1
典禮,1
警分局,1
禮堂,1
警察局長,1
黃明昭,1
親率,1
回贈,1
感謝狀,1
由鴻華,1
CModel,1
清明,1
做完,1
第二套,1
溫和,1
是還,1
出保算,1
鑽過,1
發瘋,1
束緊,1
心臟病,1
要素,1
必備,1
更舊,1
土豪,1
刻板,1
小跑車,1
小車當,1
但當,1
入行,1
land,1
rover,1
積架,1
infinite,1
很醜,1
尚能,1
公仔,1
模型車,1
簡易,1
實為,1
買走,1
凱利,1
藍皮書,1
Kelley,1
出千,1
Price,1
Index,1
多付,1
不休,1
民主黨人,1
學者,1
商家,1
逮住,1
貴得,1
哄抬,1
作祟,1
學院,1
College,1
Florida,1
保羅,1
Mark,1
Paul,1
收取,1
一兩千,1
追高,1
Drury,1
Pathuri,1
上策,1
開更慢,1
繼不,1
說爛,1
幾大,1
土上,1
合宜,1
之光,1
Jose,1
巴圖,1
價碼,1
Ivan,1
新澤西州,1
Jersey,1
買輛,1
探尋,1
禮貌性,1
上新車,1
失調,1
艾德,1
門茲,1
Edmunds,1
換回,1
快七萬,1
好年冬,1
匱缺,1
費唇舌,1
好想,1
潮潮,1
順順利利,1
也剛,1
稀奇,1
Management,1
布拉,1
澤爾,1
StefanBratzel,1
低估,1
商及,1
延緩,1
VDA,1
貴重,1
更糟,1
芯片,1
激光,1
催化,1
DERA,1
Schmidt,1
采訪,1
供應國,1
少超,1
拉拉,1
牛排,1
看出去,1
友好,1
BLDEnergy,1
撥冗,1
時想,1
誰該,1
含線,1
每人,1
壁充,1
Nema,1
接來,1
沒養過,1
全聯買個,1
調胎,1
濾網,1
部分元,1
快五萬,1
這文,1
黑和假,1
小巷,1
曉彎,1
耶去,1
枋山,1
盎司,1
柴油機,1
剛換過,1
難以為繼,1
一蹴而,1
依賴性,1
境外,1
關系,1
發言權,1
版權,1
著作權法,1
何不,1
追償,1
追究,1
Klaus,1
Ulrich,1
這下子,1
慢下來,1
多來,1
含氧,1
感知器,1
拔除,1
右輪,1
扭斷,1
換一,1
蠻貴,1
每六萬,1
驚嘆,1
腳跟,1
站住,1
采用,1
隨意,1
每噸,1
宗商品,1
BGR,1
精煉,1
對鎳,1
倫敦,1
GlobalData,1
Clarke,1
本是,1
坐收,1
地理,1
漁翁,1
之利,1
商則,1
已居,1
如能,1
強固,1
Lil,1
Read,1
印度尼西亞,1
往來,1
暴利,1
更有甚者,1
殃及,1
XP,1
初有,1
採專,1
設一戶,1
專戶,1
達瓦含,1
接電,1
跳過,1
期初,1
開場,1
先秀圖,1
音量,1
做什麼,1
轉去,1
流暢度,1
超自然,1
onepedal,1
code,1
緩衝,1
主畫面,1
左上角,1
小圖,1
右上,1
小指,1
EMT,1
自接,1
區權會,1
給點,1
太短,1
銀幕,1
太強,1
大兒子,1
差價,1
租購,1
後換,1
副座,1
看小,1
多匹,1
只想換,1
投靠,1
瓦倫西亞,1
Linkedin,1
會朝全,1
那僅,1
工程部,1
Benisch,1
一小批,1
部署,1
出租車,1
RoboTaxis,1
指甲,1
不優,1
文都,1
Play,1
豪宅,1
狂吹,1
找會,1
Arav,1
主事,1
多拉,1
人拉,1
MI,1
旺上,1
加旺,1
眼看,1
喊停,1
封盤,1
敲開,1
大門,1
VOLVOKIA,1
無一,1
發新車,1
演先,1
賓士車主,1
除續,1
搶光,1
死心,1
配足,1
藉口,1
氣炸鍋,1
拼裝車,1
車該,1
我導,1
不太,1
越紅越,1
手動調,1
注目,1
lol,1
南加,1
這兩天還,1
鋁箔,1
Dealer,1
蒸爐,1
KK,1
拿不到,1
美到,1
難過,1
戶配,1
先不談,1
冷暖氣,1
GPU,1
顯卡,1
微波爐,1
MODELGOOGLE,1
高大,1
勞工,1
比氫,1
極地,1
極圈,1
競爭性,1
你家裡,1
得動,1
突破點,1
潮汐,1
地熱,1
算小事,1
加油島,1
幾間,1
達千多,1
危害性,1
跟加,1
撞死,1
還撞,1
不破,1
備發,1
去向,1
轉做,1
好花,1
總比年,1
二字,1
沒充,1
那個電,1
人充,1
聽從,1
統計局,1
US,1
Bureau,1
LaborStatistics,1
搬遷,1
人則,1
有輛車,1
鄰里,1
易夫,1
Eve,1
全毀,1
網找,1
喊價,1
周永,1
可賣,1
電錢,1
收回去,1
還很久,1
課少,1
稅這台,1
拔來,1
拔去,1
燃機,1
油桶,1
後僅,1
工業用,1
掛上去,1
查無,1
亞太區,1
有份,1
前兆,1
送件,1
資訊網,1
空穴,1
而行,1
靈魂,1
之窗,1
反其道而行,1
及個,1
罔顧,1
Autosteer,1
一意孤行,1
優劣,1
棄暗投明,1
二小,1
YM,1
領到,1
NXHMODEL,1
共三台,1
YPerformance,1
古怪,1
標記,1
增減,1
設二道,1
製造量,1
其德,1
年滿,1
內華達州,1
多晶矽,1
夾擊,1
公眾,1
Autodata,1
TeslaPolestar,1
排單,1
SStandard,1
賣太好,1
三萬賣,1
拿得到,1
風聲,1
認證車,1
怎料,1
它還,1
最頂規,1
刊載,1
留白,1
copy,1
檔案,1
款來,1
回飯店,1
回程路,1
水牛,1
變特,1
特黑文,1
特粉文,1
會直,1
天堂,1
跌回,1
太痛,1
轉特,1
黑蠻,1
陣痛,1
天夜,1
吃完,1
量級,1
我選,1
漢堡,1
多少電,1
想著,1
完說,1
剩電,1
準不準,1
越掉,1
這個點,1
亂開,1
比會,1
兩三天,1
表顯,1
電再,1
不靠,1
一整,1
新開,1
南橫,1
約度電,1
估上,1
連特牌,1
概率,1
繞路,1
充上,1
專程,1
屈就,1
週邊,1
打卡,1
參考參考,1
那次,1
前一天,1
華泰,1
瑞苑,1
porsche,1
著電,1
太準,1
理想值,1
上加個,1
年後還,1
愈來,1
山腳,1
TAIL,1
補個電,1
買瓶,1
礦泉水,1
搖下,1
剩度電,1
兩噸,1
上飆,1
半路,1
刁車,1
強嗎,1
NCA,1
路不熟,1
東繞,1
西繞,1
滴乾,1
XY,1
破費,1
公路局,1
算不上,1
墾丁路,1
定點,1
越開,1
武嶺,1
回數票,1
而選,1
人機,1
交互,1
買快,1
開十萬,1
兩百,1
一二三,1
三四五,1
擠人,1
排超充,1
省時,1
合歡山,1
省力,1
有裝,1
成電,1
開多,1
成滿,1
選有,1
車正,1
晚睡,1
過沒,1
第二天,1
以常,1
顯還,1
比表,1
別牌,1
主機廠,1
來開,1
同樂會,1
截圖,1
多長,1
棄嫌,1
分割線,1
中國區,1
school,1
感官,1
模擬出,1
主觀,1
再分,1
又燒,1
一小,1
MOEDL,1
果斷,1
WHY,1
NOT,1
不換,1
電他,1
電抓元,1
差多少,1
簡短,1
室外,1
上篇,1
風洞,1
三四個,1
爭辯,1
人想過,1
刻字,1
微不足道,1
開窗,1
SUPRA,1
人想,1
拼車,1
XDDDDDDDDD,1
TAYCAN,1
INFINITI,1
給一個,1
遮外,1
不遮內,1
越往,1
外越,1
點也,1
蓋會,1
憑著,1
提得,1
CD,1
點後,1
超乎,1
秋冬,1
免秒,1
家裡充,1
不多電,1
擎天崗,1
那還,1
先講,1
變紅,1
電只,1
下帶,1
中埔,1
中餐,1
還加,1
杉林溪,1
關過,1
旅車,1
看電,1
會亮,1
找加,1
油站,1
三座,1
粉遠,1
要道,1
點難,1
非高,1
掌管,1
兇猛,1
將當,1
噁心,1
Richard,1
政杰,1
邊際,1
遞減,1
多半試,1
何種,1
答覆,1
安身,1
圖不說,1
快到,1
切換到,1
作嘔,1
Mulsanne,1
Adui,1
PPEPremium,1
可塑性,1
中四缸,1
將比缸,1
則未,1
但別,1
謙虛,1
狂暴,1
國一,1
有多塞,1
電有,1
沒幾次,1
暢快,1
佔少,1
雙棲,1
保年,1
關鍵性,1
湊熱鬧,1
鬆口,1
以大,1
VMotion,1
改擺,1
iSAFETY,1
FCW,1
超視,1
整容,1
HR,1
暌違,1
Intouch,1
並大量,1
線傳,1
更勝,1
開能,1
鐘頭,1
幼稚園,1
喊熱,1
消磨,1
找好,1
天去,1
點又是,1
這幾點,1
犯到,1
千奇百怪,1
能起,1
一天度,1
電算,1
電一,1
kmLL,1
元還,1
恐慌,1
遠遊,1
仔一,1
開山路,1
這些爛,1
省多少,1
差越,1
PEEM,1
實在話,1
插個,1
往返,1
拿成,1
小二,1
只選,1
殺父,1
但家,1
哈扣,1
愛你,1
最先,1
其新,1
推論,1
車而到,1
更新為,1
幾何,1
雕塑,1
AstraPeugeot,1
這三款,1
MHEV,1
所剩無幾,1
其新車,1
切入點,1
下以,1
紡織機,1
KadettOmega,1
轉至,1
台勁,1
Zafira,1
Vectra,1
CaddilacBuickOpel,1
那反,1
四天,1
上三天,1
會合,1
上班族,1
低標,1
西瓜,1
極點,1
行軍,1
當死,1
大學生,1
滿檔,1
訓練有素,1
緊繃,1
落隊,1
幾次電,1
憋不住,1
吵著,1
趕上來,1
合流,1
幾歲人,1
主體,1
趕路,1
放尿,1
兩次電,1
遠充,1
仇人,1
假定,1
塞滿,1
我光,1
足堪,1
風水,1
論證,1
英明,1
onroad,1
買能,1
車就能,1
逃難,1
沒半個,1
很裝,1
長頸鹿,1
流到,1
喉嚨,1
教官,1
不算少,1
準爆,1
水路,1
拖去,1
生鏽,1
水塞,1
上座,1
拆下來,1
閒耗,1
勝之不武,1
接走,1
笑呵呵,1
送去,1
別版,1
好不好用,1
手洗,1
很耗,1
愚民,1
無知,1
狐狸,1
愚昧,1
村民,1
SMNF,1
神岡,1
而開,1
兩周前,1
出乎,1
LKM,1
問他,1
人一天,1
充一晚,1
反對派,1
泛用,1
張大單,1
含淚,1
用不起,1
一半一半,1
回事,1
經年累月,1
開別,1
車從,1
坐不下,1
上千台,1
站牌,1
幾十根,1
四台,1
四百,1
上千,1
兩三個,1
這還用,1
踏青,1
還用,1
上千根,1
關門大吉,1
私訊,1
給後人,1
兩種並,1
再久,1
硬套,1
即興,1
兩種車,1
選一個,1
多待個,1
一去,1
操心,1
燈亮,1
累積下來,1
小傷,1
大傷,1
換水,1
自來水,1
水塞都銹,1
一大筆,1
多爽,1
多遠,1
平原,1
某牌,1
愛為,1
五分鐘,1
加完,1
亮家裡,1
回家路,1
順去,1
滿油,1
回比,1
數開,1
沒必,1
很神,1
最底,1
PRIUS,1
XDDDDDDDD,1
將可為,1
升四缸,1
現役,1
搶爆,1
之流,1
當交,1
丟個,1
一在,1
堡市,1
機遇,1
Netflix,1
體育,1
這能,1
DuesmanAudi,1
曾任,1
賽場,1
當你是,1
這正,1
汽化,1
將並,1
取而代之,1
分進合擊,1
紅牛,1
抱有,1
及雙,1
HybridPHEV,1
式雙,1
這把,1
隨心,1
總歸,1
mustang,1
Jeremy,1
Clarkson,1
有進,1
Mach,1
張個人,1
最帥,1
VitaraSwift,1
火恐,1
誠摯,1
軟件,1
法蘭克福,1
氧化物,1
海德堡,1
非法,1
鬧得,1
索賠,1
顏敏翔,1
已多次,1
議論,1
轉戰,1
並不像,1
不可思議,1
四五十,1
PHVCHRGR,1
NXUX,1
更趨,1
各條,1
硬生生,1
車單,1
談價,1
硬到,1
站台,1
CMA,1
之初,1
留空,1
板凳,1
感而,1
操作起來,1
中過,1
有顆,1
松菸,1
數過,1
還拆,1
桂綸鎂,1
抬起來,1
受災戶,1
RAVPrius,1
達約,1
最長,1
decade,1
平息,1
我並,1
之務並,1
事要,1
槓桿,1
AudiPorsche,1
entry,1
was,1
last,1
chance,1
AV,1
台純,1
女優,1
出產,1
特製,1
指處,1
人並,1
視角,1
沈默,1
闡述,1
敘述,1
看蠻,1
呈現出來,1
穩到,1
得換,1
續能,1
鷗翼門,1
漲翻天,1
明顯變,1
每到,1
我當,1
電幹麻,1
無視,1
頂配,1
重訂,1
要貴,1
古董車,1
貴的車,1
多數車,1
實駕,1
就換,1
比新車,1
租台,1
貼補,1
Care,1
全新車,1
排版,1
傷眼,1
撥空,1
點後能,1
很不貴,1
能選,1
趴數,1
好重,1
裝了,1
舒舒服服,1
大加,1
太低,1
擋車,1
弧度,1
交界,1
基乎,1
著充,1
中快,1
爭執,1
選一些,1
溜溜,1
小至,1
掛勾,1
大至,1
要馬,1
沒問,1
算好,1
一扇,1
漏掉,1
看文,1
全戶,1
自助,1
沒油用,1
起年式,1
MacanCayennePanamera,1
高萬元,1
從萬至,1
Panemera,1
Boxster,1
TCayenneCayenne,1
CoupeCayenne,1
六部,1
未歇,1
LexusToyotaPeugeotCitroen,1
BMWMAZDA,1
多連,1
芳苑,1
MacanCayenne,1
真多,1
台灣島,1
人心,1
車而,1
車太重,1
嘴角,1
不自覺,1
帥到,1
通告,1
人酸,1
牛耳,1
早夭,1
日子,1
造樣,1
過得,1
爽慣,1
電扇,1
哇哇叫,1
冰箱,1
光光,1
VLPHEV,1
無撞風,1
一氧化碳,1
另眼相看,1
中毒,1
幾小時,1
廣受,1
紀錄片,1
半分鐘,1
裝膩,1
車光,1
繳一,1
稅就夠,1
從會開,1
一掛,1
整組,1
平方公分,1
現地,1
油量,1
白嫖,1
耐磨,1
每隔,1
裝很大顆,1
碼錶,1
偽造,1
開大,1
急煞,1
急停,1
檢核,1
電委個,1
隨道,1
主保,1
造斷,1
有動況,1
作多,1
計徵,1
非主流,1
邊緣化,1
歐美系,1
再往,1
以萬,1
改課,1
油課,1
的稅,1
拔輪速,1
捧車,1
求買,1
但會,1
秒殺,1
銷售力,1
多要,1
這個車,1
紐北,1
回話,1
老樣子,1
訊號線,1
隨電,1
魔改,1
每半年,1
每萬,1
修飾,1
驚訝,1
沒人要,1
仔查,1
撐個,1
汽燃費,1
重的車,1
百個點,1
選擇性,1
見識,1
回想,1
跟電,1
友會,1
搞清楚,1
想成,1
定值,1
四五,1
你常,1
當路,1
微乎其微,1
萌生,1
尊嚴,1
磅秤,1
巧思,1
遮越,1
內圍,1
封死,1
顧及,1
遮內圍,1
遮得,1
比內圍,1
條間,1
間隙,1
開孔,1
兩全,1
RID,1
BBS,1
半座,1
還沒大,1
極強,1
時萬,1
aventador,1
tron,1
gttaycaneqs,1
eidid,1
lucid,1
奇形怪狀,1
站還,1
韓廠,1
SUCKER,1
更佳解,1
SMF,1
值有,1
以低,1
你減,1
車架,1
兩千,1
塑膠套,1
大方,1
杜拉鋁,1
推一台,1
蟹蟹,1
底到,1
Guys,1
服飾,1
戲劇,1
比一次,1
打還,1
自居,1
一席之地,1
車什麼,1
海放,1
光吃,1
老本,1
長出來,1
能端,1
再來講,1
偷學,1
下功夫,1
痛心,1
醒來,1
溫水,1
比一刀,1
斃命,1
打好,1
洗鍊,1
這群,1
抄到,1
HondaSensing,1
尾管,1
車盤,1
sline,1
熱我媽,1
選個,1
窗簾,1
三萬多,1
繳萬的稅,1
改選,1
eva,1
爸開,1
大廳,1
進價,1
ePHV,1
的區,1
標到,1
直轄市,1
標州,1
地籍,1
廬山真面目,1
喜事,1
有角,1
威風凜凜,1
人人座,1
Real,1
稀奇古怪,1
精明,1
搞怪,1
權威性,1
均會,1
公信力,1
人體工學,1
揮灑,1
Drew,1
新理念,1
永恆,1
iXMercedesBenz,1
皆屬,1
上乘,1
iXFord,1
MaverickGenesis,1
GVJeep,1
WagoneerKia,1
EVLucid,1
AirMercedesBenz,1
RTToyota,1
TundraVolkswagen,1
沒白,1
燈部分,1
坐上,1
傳要,1
半壁江山,1
要動,1
太狂,1
地重,1
與眾不同,1
改過,1
粗壯,1
做做,1
手工,1
支架,1
傳導,1
齒輪組,1
徒手,1
搬運,1
重達,1
這改,1
噸多,1
零零,1
特仕,1
高為,1
兩旁,1
大打折扣,1
了噸,1
河流,1
開過去,1
插到,1
界待過,1
厚度,1
發廠,1
機械性,1
格還,1
新出,1
戰什麼,1
奇瑞,1
但五菱,1
專打,1
低價車,1
菱車,1
箱型車,1
死給,1
會死給,1
死法,1
燒燬,1
過高會,1
會退,1
超載,1
Thermal,1
constant,1
量測,1
舉的,1
氮裡,1
你還,1
潤滑,1
餓死,1
渦壓,1
功效,1
氣與,1
Targets,1
Will,1
Prove,1
Rather,1
Difficult,1
上用,1
寥寥,1
可數,1
入場券,1
濫觴,1
跑山,1
洗拿退,1
皮鞋,1
入檔,1
逼到,1
斷油,1
滿足感,1
deleted,1
原點,1
不夠強,1
高轉,1
回文,1
著迷,1
可比性,1
冰天雪地,1
正午,1
會差,1
投放,1
王朝,1
ePlatform,1
分支,1
Herz,1
詞並,1
Vemo,1
輛比,1
這十萬輛,1
幫比,1
購回,1
一魚,1
WardsAuto,1
LucidAir,1
RivianRT,1
雙雙,1
分時,1
PRO,1
加力,1
佼佼者,1
寶駿,1
抄襲,1
KiWi,1
幾千輛,1
將向,1
公板,1
原罪,1
跟度,1
當你要,1
上當,1
英雄,1
舉個,1
餵給,1
高山症,1
取巧,1
長長,1
多半,1
弱磁,1
郭把拔,1
控制區,1
滾降,1
太累,1
超有,1
摳摳,1
蕭君暉,1
its,1
coming,1
Beauty,1
Beast,1
Says,1
及加,1
急於,1
可不可能,1
戰亂,1
Sep,1
戴玉翔,1
席位,1
LUXGENn,1
需先,1
權等,1
僅天,1
精艷,1
購買權,1
同受,1
二三十萬,1
價嗎,1
當特粉,1
ddcar,1
重演,1
回購,1
價呢,1
界受,1
信誓旦旦,1
洗地,1
整船整,1
少個,1
都掛,1
出一些,1
外流,1
車最快,1
度所須,1
一產,1
包尾,1
一產高,1
贖罪券,1
若定,1
超嚴,1
喝得,1
全滅,1
在韓,1
雙速,1
公公,1
對電,1
最佳化,1
Regenerative,1
Maximization,1
集合體,1
首支,1
旅人,1
之感,1
慣稱,1
這這波,1
十萬十來,1
高的換,1
各式各樣,1
購價,1
戲碼,1
軟銀,1
外殼,1
Ameca,1
仿真,1
ASIMO,1
版雙,1
Folgore,1
GranTurismo,1
Min,1
弘益,1
Wenwen,1
損失率,1
車所,1
粽合,1
發生率,1
爭先恐後,1
一咖,1
愈趨,1
台新,1
車一堆,1
強行,1
百貨公司,1
重工,1
水道,1
MegaBots,1
huge,1
哪一家,1
收進來,1
原定,1
放著,1
批會,1
收購價,1
把現,1
不致於,1
跌價,1
改買,1
買三台,1
動漫,1
居於,1
台賓,1
VIOSYaris,1
仙草,1
AltisKicksCCHRV,1
一百五十萬,1
乾爹,1
斗內,1
甘願,1
RMBKm,1
化身,1
明目張膽,1
東抄西抄,1
前鏡頭,1
在問,1
否定,1
清淨機,1
本尊,1
攻略,1
還排,1
很忙,1
解說,1
將就,1
超吸睛,1
下週,1
二日,1
林間,1
排開,1
蓄勢待發,1
VMODEL,1
哪一台,1
會守,1
首台,1
角落,1
廠徽處,1
Foxtron,1
貼膜,1
區多,1
看過去,1
專給,1
eArchitecture,1
East,1
Liberty,1
力促,1
也僅,1
一連串,1
變更為,1
EVFCV,1
占新車,1
冠上,1
HondaAcura,1
後半年,1
極吧,1
車出,1
一題,1
滾阻,1
經終,1
傳比,1
下滾阻,1
輪端,1
多速,1
我換,1
車正要,1
氣泡,1
第三台,1
投資額,1
第四台,1
無趣,1
GRF,1
SUPRALCLFC,1
更兇,1
超深,1
選民,1
沒票,1
爛的,1
給不夠,1
很敢給,1
手車,1
EXADAS,1
安寧,1
病房,1
翻身,1
車含,1
本家,1
鐵單,1
台清交成,1
職訓,1
沒幾間,1
養牛,1
農家,1
LexusAlphardSienna,1
給得,1
愚忠,1
還差,1
喧騰,1
做車,1
雖未,1
滿版,1
Store,1
翻轉,1
Legend,1
MercedsBenz,1
做別,1
厭惡,1
最差,1
制霸,1
爽換,1
殺出,1
居大宗,1
年後看,1
就慘,1
算得,1
很緊,1
或妻,1
RainCC,1
三劍客,1
且將,1
並於日,1
山寨,1
ZF,1
投射式,1
整體感,1
工整,1
豎起,1
直立,1
高官,1
挾著超,1
觀之若,1
人會將,1
誤認為,1
台朔,1
借將,1
SC,1
拖垮,1
lash,1
百萬級,1
敏捷,1
至三檔,1
POWER,1
四千轉,1
型六缸,1
明智,1
佳且,1
裝扮,1
刻劃,1
幾筆,1
經濟部長,1
二貨,1
Magnus,1
DCPhoto,1
公元,1
二十八日,1
見證下,1
石化業,1
之神,1
正為,1
鼎鼎有名,1
風風光光,1
折線,1
Cefiro,1
等長,1
塑造,1
大宇,1
名家,1
執刀,1
歐風,1
濃郁,1
望去,1
幾道,1
名廠,1
階梯狀,1
Anna,1
四速,1
說用,1
出頭天,1
aa,1
洪哲,1
國防部,1
司向,1
海平面,1
豪大雨,1
所致,1
土石流,1
災害,1
三軍,1
雷達站,1
土壤,1
整評司,1
美軍,1
下轄,1
之效,1
推到,1
車我,1
誰給,1
日發,1
EastLiberty,1
沒人用,1
不算差,1
光看,1
二米,1
POWERHOLD,1
適中,1
排入,1
需將,1
壓下,1
防爆,1
DAEWOO,1
麥花臣,1
複合式,1
僅五點,1
ABSEBD,1
貼牌,1
TCS,1
性令,1
NVH,1
十層,1
及七層,1
幾處,1
偏弱,1
利基點,1
方位,1
台灣牌,1
及格,1
耗鋼量,1
來路不明,1
糊成,1
提速,1
狼嚎,1
哀爸,1
叫母,1
不忍,1
客滿,1
Youtube,1
聞到,1
包廂,1
ubereat,1
叫餐,1
外送,1
直達車,1
配配,1
iCT,1
GoogleSNOY,1
巔覆,1
流通,1
分少,1
反相,1
新建案,1
預留,1
有下,1
剛上,1
韻味,1
HyundaiKia,1
重度,1
race,1
候像,1
拉出,1
尬車,1
時重,1
oo,1
are,1
ready,1
可在家,1
拋頭露面,1
會壞,1
但令,1
隨處,1
可得,1
海岸線,1
手搖,1
渡過,1
不熱,1
年邁,1
老北,1
老母,1
並無太大,1
披著,1
較廣,1
你家,1
Nokiamotorola,1
面版,1
極快,1
設計好,1
拉電,1
車床,1
控溫,1
掩飾,1
買四五六七八百,1
負擔不起,1
四秒,1
老黃,1
RMiA,1
AS,1
論外,1
霸陸,1
說嘴,1
爆改,1
外行人,1
分不出,1
TSI,1
輪拱,1
溫馨感,1
EA,1
DSG,1
netflixdisney,1
幾十個,1
黑莓,1
Rolls,1
雜音,1
既得利益,1
SMFU,1
CamryES,1
古董,1
帥度,1
沒說,1
潮度,1
潮爆,1
字首,1
Royce,1
按紐,1
